ts,open,high,low,close,volume
2026-07-30T04:00:00+00:00,1910.0,1910.93,1901.87,1901.99,9789.7456
2026-07-30T05:00:00+00:00,1902.0,1909.67,1900.18,1906.34,6499.9185
2026-07-30T06:00:00+00:00,1906.34,1906.95,1899.59,1901.32,4978.1487
2026-07-30T07:00:00+00:00,1901.33,1908.12,1900.43,1903.25,7853.252
2026-07-30T08:00:00+00:00,1903.26,1917.95,1900.51,1914.99,9068.4709
2026-07-30T09:00:00+00:00,1914.99,1924.25,1914.06,1918.16,9956.9197
2026-07-30T10:00:00+00:00,1918.15,1921.9,1916.7,1918.26,4999.1833
2026-07-30T11:00:00+00:00,1918.27,1926.44,1916.7,1923.22,4846.6566
2026-07-30T12:00:00+00:00,1923.25,1928.0,1919.79,1925.23,6901.9258
2026-07-30T13:00:00+00:00,1925.24,1936.99,1917.15,1929.86,12236.7304
2026-07-30T14:00:00+00:00,1929.86,1930.2,1913.49,1917.4,15517.4134
2026-07-30T15:00:00+00:00,1917.41,1924.16,1914.67,1918.9,7141.6716
2026-07-30T16:00:00+00:00,1918.9,1925.98,1915.97,1919.38,5548.8542
2026-07-30T17:00:00+00:00,1919.37,1925.4,1916.28,1920.88,6281.4698
2026-07-30T18:00:00+00:00,1920.88,1922.73,1914.81,1916.29,3955.1823
2026-07-30T19:00:00+00:00,1916.3,1929.34,1916.0,1923.68,6300.4553
2026-07-30T20:00:00+00:00,1923.69,1927.4,1920.0,1921.68,4077.9852
2026-07-30T21:00:00+00:00,1921.69,1924.56,1917.23,1918.67,2954.9779
2026-07-30T22:00:00+00:00,1918.66,1933.41,1916.0,1925.63,6105.4228
2026-07-30T23:00:00+00:00,1925.62,1936.79,1918.07,1918.31,8715.6923
2026-07-31T00:00:00+00:00,1918.32,1922.09,1915.02,1917.15,7565.3209
2026-07-31T01:00:00+00:00,1917.15,1936.15,1906.79,1910.36,16082.1879
2026-07-31T02:00:00+00:00,1910.35,1912.0,1901.6,1904.15,6723.6932
2026-07-31T03:00:00+00:00,1904.15,1911.6,1899.09,1908.9,8585.8826
2026-07-31T04:00:00+00:00,1908.9,1909.49,1903.24,1905.96,3562.0432
2026-07-31T05:00:00+00:00,1905.97,1909.1,1901.49,1906.13,3830.9634
2026-07-31T06:00:00+00:00,1906.14,1911.16,1900.3,1902.61,4344.4345
2026-07-31T07:00:00+00:00,1902.6,1902.78,1884.53,1890.2,16831.5114
2026-07-31T08:00:00+00:00,1890.2,1893.33,1888.22,1890.45,9163.7608
2026-07-31T09:00:00+00:00,1890.45,1891.26,1881.42,1883.74,10359.2477
2026-07-31T10:00:00+00:00,1883.73,1890.16,1877.93,1887.12,6960.1299
2026-07-31T11:00:00+00:00,1887.12,1889.83,1882.49,1884.26,9120.4136
2026-07-31T12:00:00+00:00,1884.27,1884.82,1873.61,1882.92,11994.9695
2026-07-31T13:00:00+00:00,1882.93,1890.61,1865.0,1867.12,17383.3001
2026-07-31T14:00:00+00:00,1867.13,1870.29,1848.7,1860.19,45592.3977
2026-07-31T15:00:00+00:00,1860.2,1866.53,1854.77,1862.94,15413.4463
2026-07-31T16:00:00+00:00,1862.93,1867.32,1860.83,1864.57,10901.0391
2026-07-31T17:00:00+00:00,1864.57,1878.14,1863.26,1875.01,9319.6414
2026-07-31T18:00:00+00:00,1875.01,1876.74,1864.95,1871.83,4001.6627
2026-07-31T19:00:00+00:00,1871.82,1874.04,1865.38,1868.19,6567.6097
2026-07-31T20:00:00+00:00,1868.19,1870.73,1861.6,1862.25,5039.9544
2026-07-31T21:00:00+00:00,1862.25,1864.83,1859.64,1861.81,4404.1647
2026-07-31T22:00:00+00:00,1861.81,1865.56,1858.8,1861.49,6218.8952
2026-07-31T23:00:00+00:00,1861.49,1864.77,1860.95,1862.6,2938.1166
2026-08-01T00:00:00+00:00,1862.6,1867.64,1862.38,1864.7,4320.5922
2026-08-01T01:00:00+00:00,1864.69,1867.51,1864.69,1867.03,2874.5758
2026-08-01T02:00:00+00:00,1867.03,1870.0,1866.74,1868.25,1629.9406
